0.5460 	WARNING 	Movie2 stim could not be imported and won't be available
250.0708 	EXP 	TopLowerLine: autoDraw = False
250.0708 	EXP 	LowerText: autoDraw = False
250.0708 	EXP 	LowerBrackets: autoDraw = False
250.0708 	EXP 	BotLowerLine: autoDraw = False
250.0708 	EXP 	TrialCrossHair: autoDraw = False
250.0708 	EXP 	RestCrossHair: autoDraw = False
250.0708 	EXP 	UpperText: text = ' Q R L F X Y '
250.0708 	EXP 	UpperBrackets: text = '  {       }  '
250.0708 	EXP 	LowerText: text = '   '
250.0708 	EXP 	LowerBrackets: text = ''
250.0708 	EXP 	TopUpperLine: autoDraw = True
250.0708 	EXP 	UpperText: autoDraw = True
250.0708 	EXP 	UpperBrackets: autoDraw = True
250.0708 	EXP 	BotUpperLine: autoDraw = True
250.0708 	EXP 	TopLowerLine: autoDraw = True
250.0708 	EXP 	BotLowerLine: autoDraw = True
250.0708 	EXP 	TrialCrossHair: autoDraw = True
250.0710 	EXP 	window1: recordFrameIntervals = False
252.0381 	EXP 	UpperText: autoDraw = False
252.0381 	EXP 	UpperBrackets: autoDraw = False
252.0381 	EXP 	TrialCrossHair: autoDraw = False
252.0548 	EXP 	LowerText: autoDraw = True
252.0548 	EXP 	LowerBrackets: autoDraw = True
252.0548 	EXP 	RestCrossHair: autoDraw = True
252.0715 	EXP 	LowerText: autoDraw = False
252.0715 	EXP 	LowerBrackets: autoDraw = False
256.0241 	EXP 	New trial (rep=0, index=10): {'RetDur': 0, 'BotBrack': 4, 'StimDur': 2, 'UpBrack': 1234, 'ProbeDurITI': 6, 'ProbeDur': 2, 'ProbeStart': 2, 'TrialDur': 4, 'ITI': 4, 'StimSet': 'WTMBDK', 'RetStart': 2, 'ProbeLet': 'yfntrq', 'TrialITIDur': 8, 'Correct': 'down'}
256.0572 	EXP 	window1: recordFrameIntervals = False
256.0729 	EXP 	TopUpperLine: autoDraw = False
256.0729 	EXP 	BotUpperLine: autoDraw = False
256.0729 	EXP 	TopLowerLine: autoDraw = False
256.0729 	EXP 	BotLowerLine: autoDraw = False
256.0729 	EXP 	RestCrossHair: autoDraw = False
256.0729 	EXP 	TopUpperLine: autoDraw = False
256.0729 	EXP 	UpperText: autoDraw = False
256.0729 	EXP 	UpperBrackets: autoDraw = False
256.0729 	EXP 	BotUpperLine: autoDraw = False
256.0729 	EXP 	TopLowerLine: autoDraw = False
256.0729 	EXP 	LowerText: autoDraw = False
256.0729 	EXP 	LowerBrackets: autoDraw = False
256.0729 	EXP 	BotLowerLine: autoDraw = False
256.0729 	EXP 	TrialCrossHair: autoDraw = False
256.0729 	EXP 	RestCrossHair: autoDraw = False
256.0729 	EXP 	UpperText: text = ' W T M B D K '
256.0729 	EXP 	UpperBrackets: text = '{       }    '
256.0729 	EXP 	LowerText: text = ' y f n t r q '
256.0729 	EXP 	LowerBrackets: text = '      { }    '
256.0729 	EXP 	TopUpperLine: autoDraw = True
256.0729 	EXP 	UpperText: autoDraw = True
256.0729 	EXP 	UpperBrackets: autoDraw = True
256.0729 	EXP 	BotUpperLine: autoDraw = True
256.0729 	EXP 	TopLowerLine: autoDraw = True
256.0729 	EXP 	BotLowerLine: autoDraw = True
256.0729 	EXP 	TrialCrossHair: autoDraw = True
256.0731 	EXP 	window1: recordFrameIntervals = False
258.0403 	EXP 	UpperText: autoDraw = False
258.0403 	EXP 	UpperBrackets: autoDraw = False
258.0569 	EXP 	LowerText: autoDraw = True
258.0569 	EXP 	LowerBrackets: autoDraw = True
258.4079 	DATA 	Keypress: right
260.0411 	EXP 	LowerText: autoDraw = False
260.0411 	EXP 	LowerBrackets: autoDraw = False
260.0411 	EXP 	TrialCrossHair: autoDraw = False
260.0576 	EXP 	RestCrossHair: autoDraw = True
264.0268 	EXP 	New trial (rep=0, index=11): {'RetDur': 5, 'BotBrack': 4, 'StimDur': 2, 'UpBrack': 456, 'ProbeDurITI': 6, 'ProbeDur': 2, 'ProbeStart': 7, 'TrialDur': 9, 'ITI': 4, 'StimSet': 'YHGRTB', 'RetStart': 2, 'ProbeLet': 'fmkblj', 'TrialITIDur': 13, 'Correct': 'down'}
264.0614 	EXP 	window1: recordFrameIntervals = False
264.0758 	EXP 	TopUpperLine: autoDraw = False
264.0758 	EXP 	BotUpperLine: autoDraw = False
264.0758 	EXP 	TopLowerLine: autoDraw = False
264.0758 	EXP 	BotLowerLine: autoDraw = False
264.0758 	EXP 	RestCrossHair: autoDraw = False
264.0758 	EXP 	TopUpperLine: autoDraw = False
264.0758 	EXP 	UpperText: autoDraw = False
264.0758 	EXP 	UpperBrackets: autoDraw = False
264.0758 	EXP 	BotUpperLine: autoDraw = False
264.0758 	EXP 	TopLowerLine: autoDraw = False
264.0758 	EXP 	LowerText: autoDraw = False
264.0758 	EXP 	LowerBrackets: autoDraw = False
264.0758 	EXP 	BotLowerLine: autoDraw = False
264.0758 	EXP 	TrialCrossHair: autoDraw = False
264.0758 	EXP 	RestCrossHair: autoDraw = False
264.0758 	EXP 	UpperText: text = ' Y H G R T B '
264.0758 	EXP 	UpperBrackets: text = '      {     }'
264.0758 	EXP 	LowerText: text = ' f m k b l j '
264.0758 	EXP 	LowerBrackets: text = '      { }    '
264.0758 	EXP 	TopUpperLine: autoDraw = True
264.0758 	EXP 	UpperText: autoDraw = True
264.0758 	EXP 	UpperBrackets: autoDraw = True
264.0758 	EXP 	BotUpperLine: autoDraw = True
264.0758 	EXP 	TopLowerLine: autoDraw = True
264.0758 	EXP 	BotLowerLine: autoDraw = True
264.0758 	EXP 	TrialCrossHair: autoDraw = True
264.0760 	EXP 	window1: recordFrameIntervals = False
266.0434 	EXP 	UpperText: autoDraw = False
266.0434 	EXP 	UpperBrackets: autoDraw = False
271.0455 	EXP 	LowerText: autoDraw = True
271.0455 	EXP 	LowerBrackets: autoDraw = True
272.4801 	DATA 	Keypress: right
273.0462 	EXP 	LowerText: autoDraw = False
273.0462 	EXP 	LowerBrackets: autoDraw = False
273.0462 	EXP 	TrialCrossHair: autoDraw = False
273.0462 	EXP 	RestCrossHair: autoDraw = True
277.0326 	EXP 	New trial (rep=0, index=12): {'RetDur': 0, 'BotBrack': 2, 'StimDur': 2, 'UpBrack': 123456, 'ProbeDurITI': 6, 'ProbeDur': 2, 'ProbeStart': 2, 'TrialDur': 4, 'ITI': 4, 'StimSet': 'TXMGQW', 'RetStart': 2, 'ProbeLet': 'lbyrkd', 'TrialITIDur': 8, 'Correct': 'right'}
277.0672 	EXP 	window1: recordFrameIntervals = False
277.0810 	EXP 	TopUpperLine: autoDraw = False
277.0810 	EXP 	BotUpperLine: autoDraw = False
277.0810 	EXP 	TopLowerLine: autoDraw = False
277.0810 	EXP 	BotLowerLine: autoDraw = False
277.0810 	EXP 	RestCrossHair: autoDraw = False
277.0810 	EXP 	TopUpperLine: autoDraw = False
277.0810 	EXP 	UpperText: autoDraw = False
277.0810 	EXP 	UpperBrackets: autoDraw = False
277.0810 	EXP 	BotUpperLine: autoDraw = False
277.0810 	EXP 	TopLowerLine: autoDraw = False
277.0810 	EXP 	LowerText: autoDraw = False
277.0810 	EXP 	LowerBrackets: autoDraw = False
277.0810 	EXP 	BotLowerLine: autoDraw = False
277.0810 	EXP 	TrialCrossHair: autoDraw = False
277.0810 	EXP 	RestCrossHair: autoDraw = False
277.0810 	EXP 	UpperText: text = ' T X M G Q W '
277.0810 	EXP 	UpperBrackets: text = '{           }'
277.0810 	EXP 	LowerText: text = ' l b y r k d '
277.0810 	EXP 	LowerBrackets: text = '  { }        '
277.0810 	EXP 	TopUpperLine: autoDraw = True
277.0810 	EXP 	UpperText: autoDraw = True
277.0810 	EXP 	UpperBrackets: autoDraw = True
277.0810 	EXP 	BotUpperLine: autoDraw = True
277.0810 	EXP 	TopLowerLine: autoDraw = True
277.0810 	EXP 	BotLowerLine: autoDraw = True
277.0810 	EXP 	TrialCrossHair: autoDraw = True
277.0813 	EXP 	window1: recordFrameIntervals = False
279.0484 	EXP 	UpperText: autoDraw = False
279.0484 	EXP 	UpperBrackets: autoDraw = False
279.0652 	EXP 	LowerText: autoDraw = True
279.0652 	EXP 	LowerBrackets: autoDraw = True
281.0492 	EXP 	LowerText: autoDraw = False
281.0492 	EXP 	LowerBrackets: autoDraw = False
281.0492 	EXP 	TrialCrossHair: autoDraw = False
281.0658 	EXP 	RestCrossHair: autoDraw = True
281.7166 	DATA 	Keypress: right
285.0353 	EXP 	New trial (rep=0, index=13): {'RetDur': 0, 'BotBrack': 0, 'StimDur': 2, 'UpBrack': 4, 'ProbeDurITI': 4, 'ProbeDur': 0, 'ProbeStart': 2, 'TrialDur': 2, 'ITI': 4, 'StimSet': 'WXDKQF', 'RetStart': 2, 'ProbeLet': ' ', 'TrialITIDur': 6, 'Correct': 'none'}
285.0554 	EXP 	window1: recordFrameIntervals = False
285.0841 	EXP 	TopUpperLine: autoDraw = False
285.0841 	EXP 	BotUpperLine: autoDraw = False
285.0841 	EXP 	TopLowerLine: autoDraw = False
285.0841 	EXP 	BotLowerLine: autoDraw = False
285.0841 	EXP 	RestCrossHair: autoDraw = False
285.0841 	EXP 	TopUpperLine: autoDraw = False
285.0841 	EXP 	UpperText: autoDraw = False
285.0841 	EXP 	UpperBrackets: autoDraw = False
285.0841 	EXP 	BotUpperLine: autoDraw = False
285.0841 	EXP 	TopLowerLine: autoDraw = False
285.0841 	EXP 	LowerText: autoDraw = False
285.0841 	EXP 	LowerBrackets: autoDraw = False
285.0841 	EXP 	BotLowerLine: autoDraw = False
285.0841 	EXP 	TrialCrossHair: autoDraw = False
285.0841 	EXP 	RestCrossHair: autoDraw = False
285.0841 	EXP 	UpperText: text = ' W X D K Q F '
285.0841 	EXP 	UpperBrackets: text = '      { }    '
285.0841 	EXP 	LowerText: text = '   '
285.0841 	EXP 	LowerBrackets: text = ''
285.0841 	EXP 	TopUpperLine: autoDraw = True
285.0841 	EXP 	UpperText: autoDraw = True
285.0841 	EXP 	UpperBrackets: autoDraw = True
285.0841 	EXP 	BotUpperLine: autoDraw = True
285.0841 	EXP 	TopLowerLine: autoDraw = True
285.0841 	EXP 	BotLowerLine: autoDraw = True
285.0841 	EXP 	TrialCrossHair: autoDraw = True
285.0843 	EXP 	window1: recordFrameIntervals = False
287.0517 	EXP 	UpperText: autoDraw = False
287.0517 	EXP 	UpperBrackets: autoDraw = False
287.0517 	EXP 	TrialCrossHair: autoDraw = False
287.0682 	EXP 	LowerText: autoDraw = True
287.0682 	EXP 	LowerBrackets: autoDraw = True
287.0682 	EXP 	RestCrossHair: autoDraw = True
287.0849 	EXP 	LowerText: autoDraw = False
287.0849 	EXP 	LowerBrackets: autoDraw = False
291.0379 	EXP 	New trial (rep=0, index=14): {'RetDur': 0, 'BotBrack': 1, 'StimDur': 2, 'UpBrack': 12345, 'ProbeDurITI': 6, 'ProbeDur': 2, 'ProbeStart': 2, 'TrialDur': 4, 'ITI': 4, 'StimSet': 'TGYHXQ', 'RetStart': 2, 'ProbeLet': 'bjrlnf', 'TrialITIDur': 8, 'Correct': 'right'}
291.0729 	EXP 	window1: recordFrameIntervals = False
291.0860 	EXP 	TopUpperLine: autoDraw = False
291.0860 	EXP 	BotUpperLine: autoDraw = False
291.0860 	EXP 	TopLowerLine: autoDraw = False
291.0860 	EXP 	BotLowerLine: autoDraw = False
291.0860 	EXP 	RestCrossHair: autoDraw = False
291.0860 	EXP 	TopUpperLine: autoDraw = False
291.0860 	EXP 	UpperText: autoDraw = False
291.0860 	EXP 	UpperBrackets: autoDraw = False
291.0860 	EXP 	BotUpperLine: autoDraw = False
291.0860 	EXP 	TopLowerLine: autoDraw = False
291.0860 	EXP 	LowerText: autoDraw = False
291.0860 	EXP 	LowerBrackets: autoDraw = False
291.0860 	EXP 	BotLowerLine: autoDraw = False
291.0860 	EXP 	TrialCrossHair: autoDraw = False
291.0860 	EXP 	RestCrossHair: autoDraw = False
291.0860 	EXP 	UpperText: text = ' T G Y H X Q '
291.0860 	EXP 	UpperBrackets: text = '{         }  '
291.0860 	EXP 	LowerText: text = ' b j r l n f '
291.0860 	EXP 	LowerBrackets: text = '{ }          '
291.0860 	EXP 	TopUpperLine: autoDraw = True
291.0860 	EXP 	UpperText: autoDraw = True
291.0860 	EXP 	UpperBrackets: autoDraw = True
291.0860 	EXP 	BotUpperLine: autoDraw = True
291.0860 	EXP 	TopLowerLine: autoDraw = True
291.0860 	EXP 	BotLowerLine: autoDraw = True
291.0860 	EXP 	TrialCrossHair: autoDraw = True
291.0862 	EXP 	window1: recordFrameIntervals = False
293.0538 	EXP 	UpperText: autoDraw = False
293.0538 	EXP 	UpperBrackets: autoDraw = False
293.0704 	EXP 	LowerText: autoDraw = True
293.0704 	EXP 	LowerBrackets: autoDraw = True
294.5217 	DATA 	Keypress: right
295.0545 	EXP 	LowerText: autoDraw = False
295.0545 	EXP 	LowerBrackets: autoDraw = False
295.0545 	EXP 	TrialCrossHair: autoDraw = False
295.0711 	EXP 	RestCrossHair: autoDraw = True
299.0400 	EXP 	New trial (rep=0, index=15): {'RetDur': 5, 'BotBrack': 0, 'StimDur': 2, 'UpBrack': 45, 'ProbeDurITI': 4, 'ProbeDur': 0, 'ProbeStart': 7, 'TrialDur': 7, 'ITI': 4, 'StimSet': 'BLQMYG', 'RetStart': 2, 'ProbeLet': ' ', 'TrialITIDur': 11, 'Correct': 'none'}
299.0610 	EXP 	window1: recordFrameIntervals = False
299.0884 	EXP 	TopUpperLine: autoDraw = False
299.0884 	EXP 	BotUpperLine: autoDraw = False
299.0884 	EXP 	TopLowerLine: autoDraw = False
299.0884 	EXP 	BotLowerLine: autoDraw = False
299.0884 	EXP 	RestCrossHair: autoDraw = False
299.0884 	EXP 	TopUpperLine: autoDraw = False
299.0884 	EXP 	UpperText: autoDraw = False
299.0884 	EXP 	UpperBrackets: autoDraw = False
299.0884 	EXP 	BotUpperLine: autoDraw = False
299.0884 	EXP 	TopLowerLine: autoDraw = False
299.0884 	EXP 	LowerText: autoDraw = False
299.0884 	EXP 	LowerBrackets: autoDraw = False
299.0884 	EXP 	BotLowerLine: autoDraw = False
299.0884 	EXP 	TrialCrossHair: autoDraw = False
299.0884 	EXP 	RestCrossHair: autoDraw = False
299.0884 	EXP 	UpperText: text = ' B L Q M Y G '
299.0884 	EXP 	UpperBrackets: text = '      {   }  '
299.0884 	EXP 	LowerText: text = '   '
299.0884 	EXP 	LowerBrackets: text = ''
299.0884 	EXP 	TopUpperLine: autoDraw = True
299.0884 	EXP 	UpperText: autoDraw = True
299.0884 	EXP 	UpperBrackets: autoDraw = True
299.0884 	EXP 	BotUpperLine: autoDraw = True
299.0884 	EXP 	TopLowerLine: autoDraw = True
299.0884 	EXP 	BotLowerLine: autoDraw = True
299.0884 	EXP 	TrialCrossHair: autoDraw = True
299.0889 	EXP 	window1: recordFrameIntervals = False
301.0558 	EXP 	UpperText: autoDraw = False
301.0558 	EXP 	UpperBrackets: autoDraw = False
306.0579 	EXP 	LowerText: autoDraw = True
306.0579 	EXP 	LowerBrackets: autoDraw = True
306.0579 	EXP 	TrialCrossHair: autoDraw = False
306.0579 	EXP 	RestCrossHair: autoDraw = True
306.0745 	EXP 	LowerText: autoDraw = False
306.0745 	EXP 	LowerBrackets: autoDraw = False
310.0436 	EXP 	New trial (rep=0, index=16): {'RetDur': 5, 'BotBrack': 1, 'StimDur': 2, 'UpBrack': 23456, 'ProbeDurITI': 6, 'ProbeDur': 2, 'ProbeStart': 7, 'TrialDur': 9, 'ITI': 4, 'StimSet': 'LXNHTW', 'RetStart': 2, 'ProbeLet': 'hbdmjf', 'TrialITIDur': 13, 'Correct': 'down'}
310.0738 	EXP 	window1: recordFrameIntervals = False
310.0926 	EXP 	TopUpperLine: autoDraw = False
310.0926 	EXP 	BotUpperLine: autoDraw = False
310.0926 	EXP 	TopLowerLine: autoDraw = False
310.0926 	EXP 	BotLowerLine: autoDraw = False
310.0926 	EXP 	RestCrossHair: autoDraw = False
310.0926 	EXP 	TopUpperLine: autoDraw = False
310.0926 	EXP 	UpperText: autoDraw = False
310.0926 	EXP 	UpperBrackets: autoDraw = False
310.0926 	EXP 	BotUpperLine: autoDraw = False
310.0926 	EXP 	TopLowerLine: autoDraw = False
310.0926 	EXP 	LowerText: autoDraw = False
310.0926 	EXP 	LowerBrackets: autoDraw = False
310.0926 	EXP 	BotLowerLine: autoDraw = False
310.0926 	EXP 	TrialCrossHair: autoDraw = False
310.0926 	EXP 	RestCrossHair: autoDraw = False
310.0926 	EXP 	UpperText: text = ' L X N H T W '
310.0926 	EXP 	UpperBrackets: text = '  {         }'
310.0926 	EXP 	LowerText: text = ' h b d m j f '
310.0926 	EXP 	LowerBrackets: text = '{ }          '
310.0926 	EXP 	TopUpperLine: autoDraw = True
310.0926 	EXP 	UpperText: autoDraw = True
310.0926 	EXP 	UpperBrackets: autoDraw = True
310.0926 	EXP 	BotUpperLine: autoDraw = True
310.0926 	EXP 	TopLowerLine: autoDraw = True
310.0926 	EXP 	BotLowerLine: autoDraw = True
310.0926 	EXP 	TrialCrossHair: autoDraw = True
310.0929 	EXP 	window1: recordFrameIntervals = False
312.0600 	EXP 	UpperText: autoDraw = False
312.0600 	EXP 	UpperBrackets: autoDraw = False
317.0616 	EXP 	LowerText: autoDraw = True
317.0616 	EXP 	LowerBrackets: autoDraw = True
319.0626 	EXP 	LowerText: autoDraw = False
319.0626 	EXP 	LowerBrackets: autoDraw = False
319.0626 	EXP 	TrialCrossHair: autoDraw = False
319.0626 	EXP 	RestCrossHair: autoDraw = True
319.1466 	DATA 	Keypress: down
323.0491 	EXP 	New trial (rep=0, index=17): {'RetDur': 5, 'BotBrack': 4, 'StimDur': 2, 'UpBrack': 45, 'ProbeDurITI': 6, 'ProbeDur': 2, 'ProbeStart': 7, 'TrialDur': 9, 'ITI': 4, 'StimSet': 'DYFRMQ', 'RetStart': 2, 'ProbeLet': 'twbkjn', 'TrialITIDur': 13, 'Correct': 'right'}
323.0831 	EXP 	window1: recordFrameIntervals = False
323.0975 	EXP 	TopUpperLine: autoDraw = False
323.0975 	EXP 	BotUpperLine: autoDraw = False
323.0975 	EXP 	TopLowerLine: autoDraw = False
323.0975 	EXP 	BotLowerLine: autoDraw = False
323.0975 	EXP 	RestCrossHair: autoDraw = False
323.0975 	EXP 	TopUpperLine: autoDraw = False
323.0975 	EXP 	UpperText: autoDraw = False
323.0975 	EXP 	UpperBrackets: autoDraw = False
323.0975 	EXP 	BotUpperLine: autoDraw = False
323.0975 	EXP 	TopLowerLine: autoDraw = False
323.0975 	EXP 	LowerText: autoDraw = False
323.0975 	EXP 	LowerBrackets: autoDraw = False
323.0975 	EXP 	BotLowerLine: autoDraw = False
323.0975 	EXP 	TrialCrossHair: autoDraw = False
323.0975 	EXP 	RestCrossHair: autoDraw = False
323.0975 	EXP 	UpperText: text = ' D Y F R M Q '
323.0975 	EXP 	UpperBrackets: text = '      {   }  '
323.0975 	EXP 	LowerText: text = ' t w b k j n '
323.0975 	EXP 	LowerBrackets: text = '      { }    '
323.0975 	EXP 	TopUpperLine: autoDraw = True
323.0975 	EXP 	UpperText: autoDraw = True
323.0975 	EXP 	UpperBrackets: autoDraw = True
323.0975 	EXP 	BotUpperLine: autoDraw = True
323.0975 	EXP 	TopLowerLine: autoDraw = True
323.0975 	EXP 	BotLowerLine: autoDraw = True
323.0975 	EXP 	TrialCrossHair: autoDraw = True
323.0977 	EXP 	window1: recordFrameIntervals = False
325.0648 	EXP 	UpperText: autoDraw = False
325.0648 	EXP 	UpperBrackets: autoDraw = False
330.0828 	EXP 	LowerText: autoDraw = True
330.0828 	EXP 	LowerBrackets: autoDraw = True
331.1838 	DATA 	Keypress: right
332.0669 	EXP 	LowerText: autoDraw = False
332.0669 	EXP 	LowerBrackets: autoDraw = False
332.0669 	EXP 	TrialCrossHair: autoDraw = False
332.0669 	EXP 	RestCrossHair: autoDraw = True
336.0531 	EXP 	New trial (rep=0, index=18): {'RetDur': 0, 'BotBrack': 5, 'StimDur': 2, 'UpBrack': 234, 'ProbeDurITI': 6, 'ProbeDur': 2, 'ProbeStart': 2, 'TrialDur': 4, 'ITI': 4, 'StimSet': 'JKLXRW', 'RetStart': 2, 'ProbeLet': 'bnqfkt', 'TrialITIDur': 8, 'Correct': 'down'}
336.0885 	EXP 	window1: recordFrameIntervals = False
336.1016 	EXP 	TopUpperLine: autoDraw = False
336.1016 	EXP 	BotUpperLine: autoDraw = False
336.1016 	EXP 	TopLowerLine: autoDraw = False
336.1016 	EXP 	BotLowerLine: autoDraw = False
336.1016 	EXP 	RestCrossHair: autoDraw = False
336.1016 	EXP 	TopUpperLine: autoDraw = False
336.1016 	EXP 	UpperText: autoDraw = False
336.1016 	EXP 	UpperBrackets: autoDraw = False
336.1016 	EXP 	BotUpperLine: autoDraw = False
336.1016 	EXP 	TopLowerLine: autoDraw = False
336.1016 	EXP 	LowerText: autoDraw = False
336.1016 	EXP 	LowerBrackets: autoDraw = False
336.1016 	EXP 	BotLowerLine: autoDraw = False
336.1016 	EXP 	TrialCrossHair: autoDraw = False
336.1016 	EXP 	RestCrossHair: autoDraw = False
336.1016 	EXP 	UpperText: text = ' J K L X R W '
336.1016 	EXP 	UpperBrackets: text = '  {     }    '
336.1016 	EXP 	LowerText: text = ' b n q f k t '
336.1016 	EXP 	LowerBrackets: text = '        { }  '
336.1016 	EXP 	TopUpperLine: autoDraw = True
336.1016 	EXP 	UpperText: autoDraw = True
336.1016 	EXP 	UpperBrackets: autoDraw = True
336.1016 	EXP 	BotUpperLine: autoDraw = True
336.1016 	EXP 	TopLowerLine: autoDraw = True
336.1016 	EXP 	BotLowerLine: autoDraw = True
336.1016 	EXP 	TrialCrossHair: autoDraw = True
336.1018 	EXP 	window1: recordFrameIntervals = False
338.0691 	EXP 	UpperText: autoDraw = False
338.0691 	EXP 	UpperBrackets: autoDraw = False
338.0856 	EXP 	LowerText: autoDraw = True
338.0856 	EXP 	LowerBrackets: autoDraw = True
339.0700 	DATA 	Keypress: down
340.0697 	EXP 	LowerText: autoDraw = False
340.0697 	EXP 	LowerBrackets: autoDraw = False
340.0697 	EXP 	TrialCrossHair: autoDraw = False
340.0864 	EXP 	RestCrossHair: autoDraw = True
344.0559 	EXP 	New trial (rep=0, index=19): {'RetDur': 5, 'BotBrack': 1, 'StimDur': 2, 'UpBrack': 1234, 'ProbeDurITI': 6, 'ProbeDur': 2, 'ProbeStart': 7, 'TrialDur': 9, 'ITI': 4, 'StimSet': 'YBMJQW', 'RetStart': 2, 'ProbeLet': 'jrnfdg', 'TrialITIDur': 13, 'Correct': 'down'}
344.0883 	EXP 	window1: recordFrameIntervals = False
344.1045 	EXP 	TopUpperLine: autoDraw = False
344.1045 	EXP 	BotUpperLine: autoDraw = False
344.1045 	EXP 	TopLowerLine: autoDraw = False
344.1045 	EXP 	BotLowerLine: autoDraw = False
344.1045 	EXP 	RestCrossHair: autoDraw = False
344.1045 	EXP 	TopUpperLine: autoDraw = False
344.1045 	EXP 	UpperText: autoDraw = False
344.1045 	EXP 	UpperBrackets: autoDraw = False
344.1045 	EXP 	BotUpperLine: autoDraw = False
344.1045 	EXP 	TopLowerLine: autoDraw = False
344.1045 	EXP 	LowerText: autoDraw = False
344.1045 	EXP 	LowerBrackets: autoDraw = False
344.1045 	EXP 	BotLowerLine: autoDraw = False
344.1045 	EXP 	TrialCrossHair: autoDraw = False
344.1045 	EXP 	RestCrossHair: autoDraw = False
344.1045 	EXP 	UpperText: text = ' Y B M J Q W '
344.1045 	EXP 	UpperBrackets: text = '{       }    '
344.1045 	EXP 	LowerText: text = ' j r n f d g '
344.1045 	EXP 	LowerBrackets: text = '{ }          '
344.1045 	EXP 	TopUpperLine: autoDraw = True
344.1045 	EXP 	UpperText: autoDraw = True
344.1045 	EXP 	UpperBrackets: autoDraw = True
344.1045 	EXP 	BotUpperLine: autoDraw = True
344.1045 	EXP 	TopLowerLine: autoDraw = True
344.1045 	EXP 	BotLowerLine: autoDraw = True
344.1045 	EXP 	TrialCrossHair: autoDraw = True
344.1048 	EXP 	window1: recordFrameIntervals = False
346.0718 	EXP 	UpperText: autoDraw = False
346.0718 	EXP 	UpperBrackets: autoDraw = False
351.0738 	EXP 	LowerText: autoDraw = True
351.0738 	EXP 	LowerBrackets: autoDraw = True
352.6918 	DATA 	Keypress: right
353.0744 	EXP 	LowerText: autoDraw = False
353.0744 	EXP 	LowerBrackets: autoDraw = False
353.0744 	EXP 	TrialCrossHair: autoDraw = False
353.0744 	EXP 	RestCrossHair: autoDraw = True
353.1266 	DATA 	Keypress: down
357.0608 	EXP 	New trial (rep=0, index=20): {'RetDur': 0, 'BotBrack': 0, 'StimDur': 2, 'UpBrack': 456, 'ProbeDurITI': 4, 'ProbeDur': 0, 'ProbeStart': 2, 'TrialDur': 2, 'ITI': 4, 'StimSet': 'MDYFGQ', 'RetStart': 2, 'ProbeLet': ' ', 'TrialITIDur': 6, 'Correct': 'none'}
